Commune;Code Postal;Code INSEE
Reynies;82370;82150
Roquecor;82150;82151
Saint-Aignan;82100;82152
Saint-Amans-Du-Pech;82150;82153
Saint-Amans-De-Pellagal;82110;82154
Saint-Antonin-Noble-Val;82140;82155
Saint-Arroumex;82210;82156
Saint-Beauzeil;82150;82157
Saint-Cirice;82340;82158
Saint-Cirq;82300;82159
Saint-Clair;82400;82160
Saint-Etienne-De-Tulmont;82410;82161
Saint-Georges;82240;82162
Saint-Jean-Du-Bouzet;82120;82163
Sainte-Juliette;82110;82164
Saint-Loup;82340;82165
Saint-Michel;82340;82166
Saint-Nauphary;82370;82167
Saint-Nazaire-De-Valentane;82190;82168
Saint-Nicolas-De-La-Grave;82210;82169
Saint-Paul-D'Espis;82400;82170
Saint-Porquier;82700;82171
Saint-Projet;82160;82172
Saint-Sardos;82600;82173
Saint-Vincent;82300;82174
Saint-Vincent-Lespinasse;82400;82175
La Salvetat-Belmontet;82230;82176
Sauveterre;82110;82177
Savenes;82600;82178
Septfonds;82240;82179
Serignac;82500;82180
Sistels;82340;82181
Touffailles;82190;82182
Trejouls;82110;82183
Vaissac;82800;82184
Valeilles;82150;82185
Valence;82400;82186
Varen;82330;82187
Varennes;82370;82188
Vazerac;82220;82189
Verdun-Sur-Garonne;82600;82190
Verfeil;82330;82191
Verlhac-Tescou;82230;82192
Vigueron;82500;82193
Villebrumier;82370;82194
Villemade;82130;82195
Les Adrets-De-L'Esterel;83600;83001
Aiguines;83630;83002
Ampus;83111;83003
Les Arcs;83460;83004
Artignosc-Sur-Verdon;83630;83005
Artigues;83560;83006
Aups;83630;83007
Bagnols-En-Foret;83600;83008
Bandol;83150;83009
Bargeme;83840;83010
Bargemon;83830;83011
Barjols;83670;83012
La Bastide;83840;83013
Baudinard-Sur-Verdon;83630;83014
Bauduen;83630;83015
Le Beausset;83330;83016
Belgentier;83210;83017
Besse-Sur-Issole;83890;83018
Bormes-Les-Mimosas;83230;83019
Le Bourguet;83840;83020
Bras;83149;83021
Brenon;83840;83022
Brignoles;83170;83023
Brue-Auriac;83119;83025
Cabasse;83340;83026
La Cadiere-D'Azur;83740;83027
Callas;83830;83028
Callian;83440;83029
Camps-La-Source;83170;83030
Le Cannet-Des-Maures;83340;83031
Carces;83570;83032
Carnoules;83660;83033
Carqueiranne;83320;83034
Le Castellet;83330;83035
Cavalaire-Sur-Mer;83240;83036
La Celle;83170;83037
Chateaudouble;83300;83038
Chateauvert;83670;83039
Chateauvieux;83840;83040
Claviers;83830;83041
Cogolin;83310;83042
Collobrieres;83610;83043
Comps-Sur-Artuby;83840;83044
Correns;83570;83045
Cotignac;83570;83046
La Crau;83260;83047
La Croix-Valmer;83420;83048
Cuers;83390;83049
Draguignan;83300;83050
Entrecasteaux;83570;83051
Esparron;83560;83052
Evenos;83330;83053
La Farlede;83210;83054
Fayence;83440;83055
Figanieres;83830;83056
Flassans-Sur-Issole;83340;83057
Flayosc;83780;83058
Forcalqueiret;83136;83059
Fox-Amphoux;83670;83060
Frejus;83600;83061
La Garde;83130;83062
La Garde-Freinet;83680;83063
Gareoult;83136;83064
Gassin;83580;83065
Ginasservis;83560;83066
Gonfaron;83590;83067
Grimaud;83310;83068
Hyeres;83400;83069
Le Lavandou;83980;83070
La Londe-Les-Maures;83250;83071
Lorgues;83510;83072
Le Luc;83340;83073
La Martre;83840;83074
Les Mayons;83340;83075
Mazaugues;83136;83076
Meounes-Les-Montrieux;83136;83077
Moissac-Bellevue;83630;83078
La Mole;83310;83079
Mons;83440;83080
Montauroux;83440;83081
Montferrat;83131;83082
Montfort-Sur-Argens;83570;83083
Montmeyan;83670;83084
La Motte;83920;83085
Le Muy;83490;83086
Nans-Les-Pins;83860;83087
Neoules;83136;83088
Ollieres;83470;83089
Ollioules;83190;83090
Pierrefeu-Du-Var;83390;83091
Pignans;83790;83092
Plan-D'Aups-Sainte-Baume;83640;83093
Le Plan-De-La-Tour;83120;83094
Ponteves;83670;83095
Pourcieux;83470;83096
Pourrieres;83910;83097
Le Pradet;83220;83098
Puget-Sur-Argens;83480;83099
Puget-Ville;83390;83100
Ramatuelle;83350;83101
Regusse;83630;83102
Le Revest-Les-Eaux;83200;83103
Rians;83560;83104
Riboux;13780;83105
Rocbaron;83136;83106
Roquebrune-Sur-Argens;83520;83107
La Roquebrussanne;83136;83108
La Roque-Esclapon;83840;83109
Rougiers;83170;83110
Sainte-Anastasie-Sur-Issole;83136;83111
Saint-Cyr-Sur-Mer;83270;83112
Saint-Julien;83560;83113
Saint-Martin-De-Pallieres;83560;83114
Sainte-Maxime;83120;83115
Saint-Maximin-La-Sainte-Baume;83470;83116
Saint-Paul-En-Foret;83440;83117
Saint-Raphael;83700;83118
Saint-Tropez;83990;83119
Saint-Zacharie;83640;83120
Salernes;83690;83121
Les Salles-Sur-Verdon;83630;83122
Sanary-Sur-Mer;83110;83123
Seillans;83440;83124
Seillons-Source-D'Argens;83470;83125
La Seyne-Sur-Mer;83500;83126
Signes;83870;83127
Sillans-La-Cascade;83690;83128
Six-Fours-Les-Plages;83140;83129
Sollies-Pont;83210;83130
Sollies-Toucas;83210;83131
Sollies-Ville;83210;83132
Tanneron;83440;83133
Taradeau;83460;83134
Tavernes;83670;83135
Le Thoronet;83340;83136
Toulon;83000;83137
Tourrettes;83440;83138
Tourtour;83690;83139
Tourves;83170;83140
Trans-En-Provence;83720;83141
Trigance;83840;83142
Le Val;83143;83143
La Valette-Du-Var;83160;83144
Varages;83670;83145
La Verdiere;83560;83146
Verignon;83630;83147
Vidauban;83550;83148
Villecroze;83690;83149
Vinon-Sur-Verdon;83560;83150
Vins-Sur-Caramy;83170;83151
Rayol-Canadel-Sur-Mer;83820;83152
Saint-Mandrier-Sur-Mer;83430;83153
Saint-Antonin-Du-Var;83510;83154
Althen-Des-Paluds;84210;84001
Ansouis;84240;84002
Apt;84400;84003
Aubignan;84810;84004
Aurel;84390;84005
Auribeau;84400;84006
Avignon;84000;84007
Le Barroux;84330;84008
La Bastide-Des-Jourdans;84240;84009
La Bastidonne;84120;84010
Le Beaucet;84210;84011
Beaumes-De-Venise;84190;84012
Beaumettes;84220;84013
Beaumont-De-Pertuis;84120;84014
Beaumont-Du-Ventoux;84340;84015
Bedarrides;84370;84016
Bedoin;84410;84017
Blauvac;84570;84018
Bollene;84500;84019
Bonnieux;84480;84020
Brantes;84390;84021
Buisson;84110;84022
Buoux;84480;84023
Cabrieres-D'Aigues;84240;84024
Cabrieres-D'Avignon;84220;84025
Cadenet;84160;84026
Caderousse;84860;84027
Cairanne;84290;84028
Camaret-Sur-Aigues;84850;84029
Caromb;84330;84030
Carpentras;84200;84031
Caseneuve;84750;84032
Castellet;84400;84033
Caumont-Sur-Durance;84510;84034
Cavaillon;84300;84035
Chateauneuf-De-Gadagne;84470;84036
Chateauneuf-Du-Pape;84230;84037
Cheval-Blanc;84460;84038
Courthezon;84350;84039
Crestet;84110;84040
Crillon-Le-Brave;84410;84041
Cucuron;84160;84042
Entraigues-Sur-La-Sorgue;84320;84043
Entrechaux;84340;84044
Faucon;84110;84045
Flassan;84410;84046
Gargas;84400;84047
Gignac;84400;84048
Gigondas;84190;84049
Gordes;84220;84050
Goult;84220;84051
Grambois;84240;84052
Grillon;84600;84053
L'Isle-Sur-La-Sorgue;84800;84054
Jonquerettes;84450;84055
Jonquieres;84150;84056
Joucas;84220;84057
Lacoste;84480;84058
Lafare;84190;84059
Lagarde-D'Apt;84400;84060
Lagarde-Pareol;84290;84061
Lagnes;84800;84062
Lamotte-Du-Rhone;84840;84063
Lapalud;84840;84064
Lauris;84360;84065
Lioux;84220;84066
Loriol-Du-Comtat;84870;84067
Lourmarin;84160;84068
Malaucene;84340;84069
Malemort-Du-Comtat;84570;84070
Maubec;84660;84071
Mazan;84380;84072
Menerbes;84560;84073
Merindol;84360;84074
Methamis;84570;84075
Mirabeau;84120;84076
Modene;84330;84077
Mondragon;84430;84078
Monieux;84390;84079
Monteux;84170;84080
Morieres-Les-Avignon;84310;84081
Mormoiron;84570;84082
Mornas;84550;84083
La Motte-D'Aigues;84240;84084
Murs;84220;84085
Oppede;84580;84086
Orange;84100;84087
Pernes-Les-Fontaines;84210;84088
Pertuis;84120;84089
Peypin-D'Aigues;84240;84090
Piolenc;84420;84091
Le Pontet;84130;84092
Puget;84360;84093
Puymeras;84110;84094
Puyvert;84160;84095
Rasteau;84110;84096
Richerenches;84600;84097
Roaix;84110;84098
Robion;84440;84099
La Roque-Alric;84190;84100
La Roque-Sur-Pernes;84210;84101
Roussillon;84220;84102
Rustrel;84400;84103
Sablet;84110;84104
Saignon;84400;84105
Sainte-Cecile-Les-Vignes;84290;84106
Saint-Christol;84390;84107
Saint-Didier;84210;84108
Saint-Hippolyte-Le-Graveyron;84330;84109
Saint-Leger-Du-Ventoux;84390;84110
Saint-Marcellin-Les-Vaison;84110;84111
Saint-Martin-De-Castillon;84750;84112
Saint-Martin-De-La-Brasque;84760;84113
Saint-Pantaleon;84220;84114
Saint-Pierre-De-Vassols;84330;84115
Saint-Romain-En-Viennois;84110;84116
Saint-Roman-De-Malegarde;84290;84117
Saint-Saturnin-Les-Apt;84490;84118
Saint-Saturnin-Les-Avignon;84450;84119
Saint-Trinit;84390;84120
Sannes;84240;84121
Sarrians;84260;84122
Sault;84390;84123
Saumane-De-Vaucluse;84800;84124
Savoillan;84390;84125
Seguret;84110;84126
Serignan-Du-Comtat;84830;84127
Sivergues;84400;84128
Sorgues;84700;84129
Suzette;84190;84130
Taillades;84300;84131
Le Thor;84250;84132
La Tour-D'Aigues;84240;84133
Travaillan;84850;84134
Uchaux;84100;84135
Vacqueyras;84190;84136
Vaison-La-Romaine;84110;84137
Valreas;84600;84138
Fontaine-De-Vaucluse;84800;84139
Vaugines;84160;84140
Vedene;84270;84141
Velleron;84740;84142
Venasque;84210;84143
Viens;84750;84144
Villars;84400;84145
Villedieu;84110;84146
Villelaure;84530;84147
Villes-Sur-Auzon;84570;84148
Violes;84150;84149
Visan;84820;84150
Vitrolles-En-Luberon;84240;84151
L'Aiguillon-Sur-Mer;85460;85001
L'Aiguillon-Sur-Vie;85220;85002
Aizenay;85190;85003
Angles;85750;85004
Antigny;85120;85005
Apremont;85220;85006
Aubigny;85430;85008
Auzay;85200;85009
Avrille;85440;85010
Barbatre;85630;85011
La Barre-De-Monts;85550;85012
Bazoges-En-Paillers;85130;85013
Bazoges-En-Pareds;85390;85014
Beaufou;85170;85015
Beaulieu-Sous-La-Roche;85190;85016
Beaurepaire;85500;85017
Beauvoir-Sur-Mer;85230;85018
Belleville-Sur-Vie;85170;85019
Benet;85490;85020
La Bernardiere;85610;85021
Le Bernard;85560;85022
Bessay;85320;85023
Bois-De-Cene;85710;85024
La Boissiere-De-Montaigu;85600;85025
La Boissiere-Des-Landes;85430;85026
Bouffere;85600;85027
Bouille-Courdault;85420;85028
Bouin;85230;85029
Boulogne;85140;85030
Le Boupere;85510;85031
Bourneau;85200;85033
Bournezeau;85480;85034
Bretignolles-Sur-Mer;85470;85035
La Bretonniere-La-Claye;85320;85036
Breuil-Barret;85120;85037
Les Brouzils;85260;85038
La Bruffiere;85530;85039
La Caillere-Saint-Hilaire;85410;85040
Cezais;85410;85041
Chaille-Les-Marais;85450;85042
Chaille-Sous-Les-Ormeaux;85310;85043
Chaix;85200;85044
La Chaize-Giraud;85220;85045
La Chaize-Le-Vicomte;85310;85046
Challans;85300;85047
Chambretaud;85500;85048
Champagne-Les-Marais;85450;85049
Le Champ-Saint-Pere;85540;85050
Chantonnay;85110;85051
La Chapelle-Achard;85150;85052
La Chapelle-Aux-Lys;85120;85053
La Chapelle-Hermier;85220;85054
La Chapelle-Palluau;85670;85055
La Chapelle-Themer;85210;85056
Chasnais;85400;85058
La Chataigneraie;85120;85059
Chateau-D'Olonne;85180;85060
Chateau-Guibert;85320;85061
Chateauneuf;85710;85062
Les Chatelliers-Chateaumur;85700;85063
Chauche;85140;85064
Chavagnes-En-Paillers;85250;85065
Chavagnes-Les-Redoux;85390;85066
Cheffois;85390;85067
Les Clouzeaux;85430;85069
Coex;85220;85070
Commequiers;85220;85071
La Copechagniere;85260;85072
Corpe;85320;85073
La Couture;85320;85074
Cugand;85610;85076
Curzon;85540;85077
Damvix;85420;85078
Doix;85200;85080
Dompierre-Sur-Yon;85170;85081
Les Epesses;85590;85082
L'Epine;85740;85083
Les Essarts;85140;85084
Falleron;85670;85086
Faymoreau;85240;85087
Le Fenouiller;85800;85088
La Ferriere;85280;85089
La Flocelliere;85700;85090
Fontaines;85200;85091
Fontenay-Le-Comte;85200;85092
Fougere;85480;85093
Foussais-Payre;85240;85094
Froidfond;85300;85095
La Garnache;85710;85096
La Gaubretiere;85130;85097
La Genetouze;85190;85098
Le Girouard;85150;85099
Givrand;85800;85100
Le Givre;85540;85101
Grand'Landes;85670;85102
Grosbreuil;85440;85103
Grues;85580;85104
Le Gue-De-Velluire;85770;85105
La Gueriniere;85680;85106
La Guyonniere;85600;85107
L'Herbergement;85260;85108
Les Herbiers;85500;85109
L'Hermenault;85570;85110
L'Ile-D'Elle;85770;85111
L'Ile-D'Olonne;85340;85112
L'Ile-D'Yeu;85350;85113
Jard-Sur-Mer;85520;85114
La Jaudonniere;85110;85115
La Jonchere;85540;85116
Lairoux;85400;85117
Landeronde;85150;85118
Les Landes-Genusson;85130;85119
Landevieille;85220;85120
Le Langon;85370;85121
Liez;85420;85123
Loge-Fougereuse;85120;85125
Longeves;85200;85126
Longeville-Sur-Mer;85560;85127
Lucon;85400;85128
Les Lucs-Sur-Boulogne;85170;85129
Mache;85190;85130
Les Magnils-Reigniers;85400;85131
Maille;85420;85132
Maillezais;85420;85133
Mallievre;85590;85134
Mareuil-Sur-Lay-Dissais;85320;85135
Marillet;85240;85136
Marsais-Sainte-Radegonde;85570;85137
Martinet;85150;85138
Le Mazeau;85420;85139
La Meilleraie-Tillay;85700;85140
Menomblet;85700;85141
La Merlatiere;85140;85142
Mervent;85200;85143
Mesnard-La-Barotiere;85500;85144
Monsireigne;85110;85145
Montaigu;85600;85146
Montournais;85700;85147
Montreuil;85200;85148
Moreilles;85450;85149
Mormaison;85260;85150
Mortagne-Sur-Sevre;85290;85151
La Mothe-Achard;85150;85152
Mouchamps;85640;85153
Mouilleron-En-Pareds;85390;85154
Mouilleron-Le-Captif;85000;85155
Moutiers-Les-Mauxfaits;85540;85156
Moutiers-Sur-Le-Lay;85320;85157
Mouzeuil-Saint-Martin;85370;85158
Nalliers;85370;85159
Nesmy;85310;85160
Nieul-Le-Dolent;85430;85161
Nieul-Sur-L'Autise;85240;85162
Noirmoutier-En-L'Ile;85330;85163
Notre-Dame-De-Monts;85690;85164
L'Oie;85140;85165
Olonne-Sur-Mer;85340;85166
L'Orbrie;85200;85167
Oulmes;85420;85168
Palluau;85670;85169
Peault;85320;85171
Le Perrier;85300;85172
Petosse;85570;85174
Les Pineaux;85320;85175
Pissotte;85200;85176
Le Poire-Sur-Velluire;85770;85177
Le Poire-Sur-Vie;85170;85178
Poiroux;85440;85179
La Pommeraie-Sur-Sevre;85700;85180
Pouille;85570;85181
Pouzauges;85700;85182
Puy-De-Serre;85240;85184
Puyravault;85450;85185
La Rabateliere;85250;85186
Reaumur;85700;85187
La Reorthe;85210;85188
Notre-Dame-De-Riez;85270;85189
Rocheserviere;85620;85190
La Roche-Sur-Yon;85000;85191
Rochetrejoux;85510;85192
Rosnay;85320;85193
Les Sables-D'Olonne;85100;85194
Saint-Andre-Goule-D'Oie;85250;85196
Saint-Andre-Treize-Voies;85260;85197
Saint-Aubin-Des-Ormeaux;85130;85198
Saint-Aubin-La-Plaine;85210;85199
Saint-Avaugourd-Des-Landes;85540;85200
Saint-Benoist-Sur-Mer;85540;85201
Sainte-Cecile;85110;85202
Saint-Christophe-Du-Ligneron;85670;85204
Saint-Cyr-Des-Gats;85410;85205
Saint-Cyr-En-Talmondais;85540;85206
Saint-Denis-Du-Payre;85580;85207
Saint-Denis-La-Chevasse;85170;85208
Saint-Etienne-De-Brillouet;85210;85209
Saint-Etienne-Du-Bois;85670;85210
Sainte-Flaive-Des-Loups;85150;85211
Sainte-Florence;85140;85212
Saint-Florent-Des-Bois;85310;85213
Sainte-Foy;85150;85214
Saint-Fulgent;85250;85215
Sainte-Gemme-La-Plaine;85400;85216
Saint-Georges-De-Montaigu;85600;85217
Saint-Georges-De-Pointindoux;85150;85218
Saint-Germain-L'Aiguiller;85390;85219
Saint-Germain-De-Princay;85110;85220
Saint-Gervais;85230;85221
Saint-Gilles-Croix-De-Vie;85800;85222
Sainte-Hermine;85210;85223
Saint-Hilaire-De-Loulay;85600;85224
Saint-Hilaire-De-Riez;85270;85226
Saint-Hilaire-Des-Loges;85240;85227
Saint-Hilaire-De-Voust;85120;85229
Saint-Hilaire-La-Foret;85440;85231
Saint-Hilaire-Le-Vouhis;85480;85232
Saint-Jean-De-Beugne;85210;85233
Saint-Jean-De-Monts;85160;85234
Saint-Juire-Champgillon;85210;85235
Saint-Julien-Des-Landes;85150;85236
Saint-Laurent-De-La-Salle;85410;85237
Saint-Laurent-Sur-Sevre;85290;85238
Saint-Maixent-Sur-Vie;85220;85239
Saint-Malo-Du-Bois;85590;85240
Saint-Mars-La-Reorthe;85590;85242
Brem-Sur-Mer;85470;85243
Saint-Martin-De-Fraigneau;85200;85244
Saint-Martin-Des-Fontaines;85570;85245
Saint-Martin-Des-Noyers;85140;85246
Saint-Martin-Des-Tilleuls;85130;85247
Saint-Martin-Lars-En-Sainte-Hermine;85210;85248
Saint-Mathurin;85150;85250
Saint-Maurice-Des-Noues;85120;85251
Saint-Maurice-Le-Girard;85390;85252
Saint-Mesmin;85700;85254
Saint-Michel-En-L'Herm;85580;85255
Saint-Michel-Le-Cloucq;85200;85256
Saint-Michel-Mont-Mercure;85700;85257
Saint-Paul-En-Pareds;85500;85259
Saint-Paul-Mont-Penit;85670;85260
Sainte-Pexine;85320;85261
Saint-Philbert-De-Bouaine;85660;85262
Saint-Pierre-Du-Chemin;85120;85264
Saint-Pierre-Le-Vieux;85420;85265
Saint-Prouant;85110;85266
Sainte-Radegonde-Des-Noyers;85450;85267
Saint-Reverend;85220;85268
Saint-Sigismond;85420;85269
Saint-Sulpice-En-Pareds;85410;85271
Saint-Sulpice-Le-Verdon;85260;85272
Saint-Urbain;85230;85273
Saint-Valerien;85570;85274
Saint-Vincent-Sterlanges;85110;85276
Saint-Vincent-Sur-Graon;85540;85277
Saint-Vincent-Sur-Jard;85520;85278
Saligny;85170;85279
Sallertaine;85300;85280
Serigne;85200;85281
Sigournais;85110;85282
Soullans;85300;85284
Le Tablier;85310;85285
La Taillee;85450;85286
Tallud-Sainte-Gemme;85390;85287
Talmont-Saint-Hilaire;85440;85288
La Tardiere;85120;85289
Thire;85210;85290
Thorigny;85480;85291
Thouarsais-Bouildroux;85410;85292
Tiffauges;85130;85293
La Tranche-Sur-Mer;85360;85294
Treize-Septiers;85600;85295
Treize-Vents;85590;85296
Triaize;85580;85297
Vaire;85150;85298
Velluire;85770;85299
Venansault;85190;85300
Vendrennes;85250;85301
La Verrie;85130;85302
Vix;85770;85303
Vouille-Les-Marais;85450;85304
Vouvant;85120;85305
Xanton-Chassenon;85240;85306
La Faute-Sur-Mer;85460;85307
Adriers;86430;86001
Amberre;86110;86002
Anche;86700;86003
Angles-Sur-L'Anglin;86260;86004
Angliers;86330;86005
Antigny;86310;86006
Antran;86100;86007
Arcay;86200;86008
Archigny;86210;86009
Aslonnes;86340;86010
Asnieres-Sur-Blour;86430;86011
Asnois;86250;86012
Aulnay;86330;86013
Availles-En-Chatellerault;86530;86014
Availles-Limouzine;86460;86015
Avanton;86170;86016
Ayron;86190;86017
Basses;86200;86018
Beaumont;86490;86019
Bellefonds;86210;86020
Benassay;86470;86021
Berrie;86120;86022
Berthegon;86420;86023
Beruges;86190;86024
Bethines;86310;86025
Beuxes;86120;86026
Biard;86580;86027
Bignoux;86800;86028
Blanzay;86400;86029
Blaslay;86170;86030
Bonnes;86300;86031
Bonneuil-Matours;86210;86032
Bouresse;86410;86034
Bourg-Archambault;86390;86035
Bournand;86120;86036
Brigueil-Le-Chantre;86290;86037
Brion;86160;86038
Brux;86510;86039
La Bussiere;86310;86040
Buxerolles;86180;86041
Buxeuil;37160;86042
Ceaux-En-Couhe;86700;86043
Ceaux-En-Loudun;86200;86044
Celle-Levescault;86600;86045
Cenon-Sur-Vienne;86530;86046
Cernay;86140;86047
Chabournay;86380;86048
Chalais;86200;86049
Chalandray;86190;86050
Champagne-Le-Sec;86510;86051
Champagne-Saint-Hilaire;86160;86052
Champigny-Le-Sec;86170;86053
Champniers;86400;86054
La Chapelle-Baton;86250;86055
La Chapelle-Montreuil;86470;86056
La Chapelle-Mouliere;86210;86058
Chapelle-Viviers;86300;86059
Charrais;86170;86060
Charroux;86250;86061
Chasseneuil-Du-Poitou;86360;86062
Chatain;86250;86063
Chateau-Garnier;86350;86064
Chateau-Larcher;86370;86065
Chatellerault;86100;86066
Chatillon;86700;86067
Chaunay;86510;86068
La Chaussee;86330;86069
Chauvigny;86300;86070
Cheneche;86380;86071
Chenevelles;86450;86072
Cherves;86170;86073
Chire-En-Montreuil;86190;86074
Chouppes;86110;86075
Cisse;86170;86076
Civaux;86320;86077
Civray;86400;86078
La Roche-Rigault;86200;86079
Cloue;86600;86080
Colombiers;86490;86081
Couhe;86700;86082
Coulombiers;86600;86083
Coulonges;86290;86084
Coussay;86110;86085
Coussay-Les-Bois;86270;86086
Craon;86110;86087
Croutelle;86240;86088
Cuhon;86110;86089
Curcay-Sur-Dive;86120;86090
Curzay-Sur-Vonne;86600;86091
Dange-Saint-Romain;86220;86092
Derce;86420;86093
Dienne;86410;86094
Dissay;86130;86095
Doussay;86140;86096
La Ferriere-Airoux;86160;86097
Fleix;86300;86098
Fleure;86340;86099
Fontaine-Le-Comte;86240;86100
Frozes;86190;86102
Gencay;86160;86103
Genouille;86250;86104
Gizay;86340;86105
Glenouze;86200;86106
Gouex;86320;86107
La Grimaudiere;86330;86108
Guesnes;86420;86109
Haims;86310;86110
Ingrandes;86220;86111
L'Isle-Jourdain;86150;86112
Iteuil;86240;86113
Jardres;86800;86114
Jaunay-Clan;86130;86115
Jazeneuil;86600;86116
Jouhet;86500;86117
Journet;86290;86118
Jousse;86350;86119
Lathus-Saint-Remy;86390;86120
Latille;86190;86121
Lauthiers;86300;86122
Lavausseau;86470;86123
Lavoux;86800;86124
Leigne-Les-Bois;86450;86125
Leignes-Sur-Fontaine;86300;86126
